participant,session,observee,sure_gain,risk_gain,risk_prob,chosen
86,6,seeker,13,30,0.4,0
86,6,seeker,6,27,0.4,1
86,6,seeker,11,23,0.6,1
86,6,seeker,7,14,0.4,0
86,6,seeker,9,29,0.5,1
86,6,seeker,6,21,0.6,1
86,6,seeker,16,28,0.5,0
86,6,seeker,14,30,0.5,1
86,6,seeker,17,21,0.4,0
86,6,seeker,12,30,0.6,1
86,6,seeker,7,16,0.6,1
86,6,seeker,16,30,0.4,0
86,6,seeker,15,30,0.4,0
86,6,seeker,6,16,0.5,0
86,6,seeker,11,30,0.5,1
86,6,seeker,8,18,0.5,1
86,6,seeker,12,22,0.5,0
86,6,seeker,5,30,0.4,1
86,6,seeker,17,27,0.6,1
87,1,.,12,26,0.4,0
87,1,.,13,30,0.4,1
87,1,.,9,30,0.4,1
87,1,.,5,14,0.6,1
87,1,.,12,30,0.6,1
87,1,.,15,26,0.6,0
87,1,.,14,24,0.6,0
87,1,.,15,30,0.4,0
87,1,.,10,29,0.6,1
87,1,.,14,29,0.4,0
87,1,.,8,21,0.6,0
87,1,.,16,30,0.4,0
87,1,.,14,30,0.5,1
87,1,.,5,30,0.4,1
87,1,.,6,21,0.6,1
87,1,.,17,30,0.5,0
87,1,.,7,16,0.6,1
87,1,.,6,27,0.4,1
87,1,.,13,28,0.5,1
87,1,.,5,28,0.5,1
87,1,.,16,30,0.6,0
87,1,.,8,27,0.4,0
87,1,.,6,16,0.5,1
87,1,.,11,30,0.5,1
87,1,.,9,15,0.6,0
87,1,.,7,18,0.5,0
87,1,.,15,30,0.5,1
87,1,.,17,27,0.6,0
87,1,.,11,23,0.6,0
87,1,.,7,14,0.4,0
87,1,.,13,20,0.6,0
87,1,.,10,23,0.4,0
87,1,.,9,29,0.5,1
87,1,.,10,23,0.5,0
87,1,.,8,18,0.5,0
87,1,.,11,28,0.4,0
87,1,.,12,22,0.5,0
87,1,.,17,21,0.4,0
87,1,.,16,28,0.5,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,2,seeker,0,0,0,0
87,3,seeker,15,26,0.6,0
87,3,seeker,11,30,0.5,1
87,3,seeker,14,24,0.6,1
87,3,seeker,10,23,0.4,0
87,3,seeker,15,30,0.5,0
87,3,seeker,11,28,0.4,1
87,3,seeker,14,29,0.4,0
87,3,seeker,17,21,0.4,0
87,3,seeker,5,30,0.4,1
87,3,seeker,12,26,0.4,1
87,3,seeker,16,30,0.6,1
87,3,seeker,6,16,0.5,1
87,3,seeker,7,16,0.6,0
87,3,seeker,12,30,0.6,1
87,3,seeker,13,28,0.5,1
87,3,seeker,9,29,0.5,1
87,3,seeker,6,27,0.4,1
87,3,seeker,10,23,0.5,1
87,3,seeker,14,30,0.5,1
87,3,seeker,17,27,0.6,0
87,3,seeker,7,18,0.5,1
87,3,seeker,9,15,0.6,0
87,3,seeker,13,20,0.6,1
87,3,seeker,6,21,0.6,1
87,3,seeker,8,27,0.4,1
87,3,seeker,9,30,0.4,1
87,3,seeker,17,30,0.5,0
87,3,seeker,8,18,0.5,1
87,3,seeker,8,21,0.6,1
87,3,seeker,10,29,0.6,1
87,3,seeker,5,14,0.6,1
87,3,seeker,5,28,0.5,1
87,3,seeker,16,30,0.4,0
87,3,seeker,15,30,0.4,0
87,3,seeker,7,14,0.4,0
87,3,seeker,11,23,0.6,1
87,3,seeker,16,28,0.5,0
87,3,seeker,12,22,0.5,0
87,3,seeker,13,30,0.4,0
87,4,.,10,29,0.6,1
87,4,.,8,21,0.6,1
87,4,.,7,18,0.5,1
87,4,.,17,21,0.4,1
87,4,.,12,22,0.5,0
87,4,.,5,28,0.5,1
87,4,.,16,30,0.6,1
87,4,.,13,30,0.4,0
87,4,.,14,30,0.5,1
87,4,.,13,28,0.5,1
87,4,.,12,26,0.4,0
87,4,.,10,23,0.5,1
87,4,.,11,28,0.4,1
87,4,.,14,24,0.6,1
87,4,.,17,27,0.6,0
87,4,.,11,30,0.5,1
87,4,.,5,30,0.4,1
87,4,.,16,30,0.4,0
87,4,.,9,15,0.6,0
87,4,.,6,16,0.5,1
87,4,.,15,30,0.4,0
87,4,.,15,30,0.5,0
87,4,.,13,20,0.6,1
87,4,.,8,27,0.4,1
87,4,.,15,26,0.6,0
87,4,.,11,23,0.6,1
87,4,.,5,14,0.6,1
87,4,.,7,14,0.4,0
87,4,.,8,18,0.5,1
87,4,.,16,28,0.5,0
87,4,.,14,29,0.4,0
87,4,.,9,30,0.4,1
87,4,.,10,23,0.4,0
87,4,.,12,30,0.6,1
87,4,.,9,29,0.5,1
87,4,.,7,16,0.6,1
87,4,.,6,27,0.4,1
87,4,.,17,30,0.5,0
87,4,.,6,21,0.6,1
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,5,averse,0,0,0,0
87,6,averse,6,21,0.6,1
87,6,averse,15,26,0.6,0
87,6,averse,13,28,0.5,0
87,6,averse,9,30,0.4,1
87,6,averse,14,29,0.4,0
87,6,averse,10,29,0.6,1
87,6,averse,17,27,0.6,0
87,6,averse,8,21,0.6,1
87,6,averse,5,30,0.4,1
87,6,averse,8,27,0.4,1
87,6,averse,8,18,0.5,0
87,6,averse,10,23,0.4,0
87,6,averse,16,30,0.4,0
87,6,averse,15,30,0.4,0
87,6,averse,12,22,0.5,0
87,6,averse,17,30,0.5,0
87,6,averse,5,14,0.6,1
87,6,averse,11,28,0.4,0
87,6,averse,12,26,0.4,1
87,6,averse,6,16,0.5,1
87,6,averse,11,23,0.6,1
87,6,averse,9,15,0.6,0
87,6,averse,5,28,0.5,1
87,6,averse,15,30,0.5,0
87,6,averse,11,30,0.5,1
87,6,averse,9,29,0.5,1
87,6,averse,10,23,0.5,1
87,6,averse,17,21,0.4,0
87,6,averse,7,16,0.6,1
87,6,averse,14,24,0.6,0
87,6,averse,7,14,0.4,0
87,6,averse,6,27,0.4,1
87,6,averse,13,30,0.4,0
87,6,averse,12,30,0.6,1
87,6,averse,7,18,0.5,0
87,6,averse,13,20,0.6,0
87,6,averse,16,28,0.5,0
87,6,averse,14,30,0.5,0
87,6,averse,16,30,0.6,1
88,1,.,6,27,0.4,0
88,1,.,10,29,0.6,1
88,1,.,14,24,0.6,1
88,1,.,17,27,0.6,1
88,1,.,10,23,0.4,0
88,1,.,5,30,0.4,1
88,1,.,5,28,0.5,1
88,1,.,7,18,0.5,0
88,1,.,15,30,0.4,0
88,1,.,11,30,0.5,0
88,1,.,16,28,0.5,0
88,1,.,14,29,0.4,0
88,1,.,16,30,0.4,0
88,1,.,13,20,0.6,0
88,1,.,11,23,0.6,1
88,1,.,8,18,0.5,0
88,1,.,9,30,0.4,0
88,1,.,17,21,0.4,0
88,1,.,7,14,0.4,0
88,1,.,6,21,0.6,1
88,1,.,17,30,0.5,0
88,1,.,15,30,0.5,1
88,1,.,13,28,0.5,1
88,1,.,7,16,0.6,1
88,1,.,8,21,0.6,1
88,1,.,10,23,0.5,0
88,1,.,9,15,0.6,1
88,1,.,14,30,0.5,1
88,1,.,12,30,0.6,1
88,1,.,9,29,0.5,1
88,1,.,16,30,0.6,1
88,1,.,13,30,0.4,0
88,1,.,6,16,0.5,1
88,1,.,11,28,0.4,0
88,1,.,15,26,0.6,1
88,1,.,5,14,0.6,1
88,1,.,8,27,0.4,1
88,1,.,12,22,0.5,0
88,1,.,12,26,0.4,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,2,averse,0,0,0,0
88,3,averse,6,16,0.5,1
88,3,averse,8,27,0.4,0
88,3,averse,14,29,0.4,0
88,3,averse,9,30,0.4,1
88,3,averse,16,30,0.4,0
88,3,averse,12,22,0.5,1
88,3,averse,6,21,0.6,1
88,3,averse,12,26,0.4,0
88,3,averse,17,27,0.6,0
88,3,averse,10,23,0.5,0
88,3,averse,11,30,0.5,1
88,3,averse,8,18,0.5,1
88,3,averse,15,30,0.4,0
88,3,averse,7,18,0.5,1
88,3,averse,16,28,0.5,1
88,3,averse,10,23,0.4,0
88,3,averse,5,28,0.5,1
88,3,averse,5,14,0.6,1
88,3,averse,11,28,0.4,0
88,3,averse,8,21,0.6,1
88,3,averse,13,28,0.5,1
88,3,averse,12,30,0.6,1
88,3,averse,9,15,0.6,0
88,3,averse,5,30,0.4,0
88,3,averse,16,30,0.6,1
88,3,averse,15,26,0.6,1
88,3,averse,10,29,0.6,1
88,3,averse,13,20,0.6,0
88,3,averse,7,14,0.4,0
88,3,averse,7,16,0.6,1
88,3,averse,17,21,0.4,0
88,3,averse,11,23,0.6,1
88,3,averse,14,30,0.5,1
88,3,averse,14,24,0.6,1
88,3,averse,13,30,0.4,0
88,3,averse,9,29,0.5,1
88,3,averse,6,27,0.4,1
88,3,averse,17,30,0.5,0
88,3,averse,15,30,0.5,1
88,4,.,9,30,0.4,0
88,4,.,12,22,0.5,1
88,4,.,7,16,0.6,1
88,4,.,5,28,0.5,1
88,4,.,12,30,0.6,1
88,4,.,10,23,0.5,1
88,4,.,6,27,0.4,1
88,4,.,6,16,0.5,1
88,4,.,10,29,0.6,1
88,4,.,12,26,0.4,1
88,4,.,7,18,0.5,1
88,4,.,14,24,0.6,1
88,4,.,13,28,0.5,1
88,4,.,6,21,0.6,1
88,4,.,9,29,0.5,1
88,4,.,16,30,0.4,0
88,4,.,13,30,0.4,0
88,4,.,17,30,0.5,0
88,4,.,7,14,0.4,0
88,4,.,11,23,0.6,1
88,4,.,16,28,0.5,0
88,4,.,15,26,0.6,1
88,4,.,16,30,0.6,1
88,4,.,8,21,0.6,1
88,4,.,17,21,0.4,0
88,4,.,15,30,0.5,1
88,4,.,14,30,0.5,1
88,4,.,13,20,0.6,1
88,4,.,14,29,0.4,0
88,4,.,10,23,0.4,1
88,4,.,15,30,0.4,0
88,4,.,11,28,0.4,0
88,4,.,8,18,0.5,1
88,4,.,8,27,0.4,1
88,4,.,5,30,0.4,1
88,4,.,17,27,0.6,1
88,4,.,11,30,0.5,1
88,4,.,9,15,0.6,1
88,4,.,5,14,0.6,1
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,5,seeker,0,0,0,0
88,6,seeker,13,28,0.5,1
88,6,seeker,5,30,0.4,1
88,6,seeker,11,30,0.5,1
88,6,seeker,15,26,0.6,1
88,6,seeker,7,16,0.6,1
88,6,seeker,10,29,0.6,1
88,6,seeker,16,30,0.4,0
88,6,seeker,6,16,0.5,1
88,6,seeker,14,24,0.6,1
88,6,seeker,15,30,0.4,0
88,6,seeker,14,29,0.4,0
88,6,seeker,6,27,0.4,1
88,6,seeker,9,30,0.4,1
88,6,seeker,16,28,0.5,1
88,6,seeker,12,22,0.5,1
88,6,seeker,11,23,0.6,1
88,6,seeker,9,29,0.5,1
88,6,seeker,17,27,0.6,1
88,6,seeker,6,21,0.6,1
88,6,seeker,8,18,0.5,1
88,6,seeker,8,21,0.6,1
88,6,seeker,5,14,0.6,1
88,6,seeker,8,27,0.4,1
88,6,seeker,17,30,0.5,1
88,6,seeker,11,28,0.4,1
88,6,seeker,10,23,0.5,1
88,6,seeker,15,30,0.5,1
88,6,seeker,13,20,0.6,1
88,6,seeker,14,30,0.5,1
88,6,seeker,7,14,0.4,0
88,6,seeker,16,30,0.6,1
88,6,seeker,12,30,0.6,1
88,6,seeker,5,28,0.5,1
88,6,seeker,9,15,0.6,1
88,6,seeker,13,30,0.4,1
88,6,seeker,10,23,0.4,1
88,6,seeker,7,18,0.5,1
88,6,seeker,12,26,0.4,1
88,6,seeker,17,21,0.4,0
89,1,.,5,14,0.6,1
89,1,.,13,28,0.5,1
89,1,.,7,18,0.5,1
89,1,.,8,21,0.6,1
89,1,.,13,30,0.4,0
89,1,.,17,27,0.6,1
89,1,.,9,30,0.4,0
89,1,.,10,23,0.5,1
89,1,.,8,18,0.5,0
89,1,.,16,30,0.6,0
89,1,.,14,30,0.5,1
89,1,.,12,22,0.5,0
89,1,.,15,30,0.4,0
89,1,.,6,16,0.5,1
89,1,.,9,15,0.6,0
89,1,.,15,30,0.5,0
89,1,.,5,30,0.4,1
89,1,.,5,28,0.5,1
89,1,.,11,23,0.6,1
89,1,.,12,30,0.6,0
89,1,.,7,14,0.4,0
89,1,.,15,26,0.6,1
89,1,.,14,29,0.4,0
89,1,.,12,26,0.4,0
89,1,.,8,27,0.4,0
89,1,.,10,23,0.4,1
89,1,.,16,30,0.4,0
89,1,.,6,21,0.6,1
89,1,.,6,27,0.4,1
89,1,.,11,28,0.4,1
89,1,.,7,16,0.6,1
89,1,.,17,21,0.4,0
89,1,.,11,30,0.5,1
89,1,.,14,24,0.6,0
89,1,.,16,28,0.5,0
89,1,.,13,20,0.6,0
89,1,.,10,29,0.6,1
89,1,.,9,29,0.5,1
89,1,.,17,30,0.5,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,2,seeker,0,0,0,0
89,3,seeker,8,27,0.4,1
89,3,seeker,14,30,0.5,0
89,3,seeker,13,20,0.6,1
89,3,seeker,10,29,0.6,1
89,3,seeker,10,23,0.5,1
89,3,seeker,12,22,0.5,0
89,3,seeker,9,29,0.5,1
89,3,seeker,5,30,0.4,1
89,3,seeker,13,28,0.5,1
89,3,seeker,5,28,0.5,1
89,3,seeker,15,30,0.5,0
89,3,seeker,13,30,0.4,0
89,3,seeker,7,14,0.4,0
89,3,seeker,15,26,0.6,1
89,3,seeker,16,28,0.5,0
89,3,seeker,12,26,0.4,0
89,3,seeker,17,30,0.5,0
89,3,seeker,8,21,0.6,1
89,3,seeker,11,30,0.5,1
89,3,seeker,6,27,0.4,1
89,3,seeker,17,27,0.6,1
89,3,seeker,14,24,0.6,1
89,3,seeker,8,18,0.5,1
89,3,seeker,16,30,0.6,1
89,3,seeker,9,15,0.6,0
89,3,seeker,14,29,0.4,0
89,3,seeker,16,30,0.4,0
89,3,seeker,6,21,0.6,1
89,3,seeker,7,16,0.6,1
89,3,seeker,11,28,0.4,0
89,3,seeker,5,14,0.6,1
89,3,seeker,9,30,0.4,1
89,3,seeker,7,18,0.5,1
89,3,seeker,6,16,0.5,1
89,3,seeker,15,30,0.4,0
89,3,seeker,17,21,0.4,0
89,3,seeker,11,23,0.6,1
89,3,seeker,12,30,0.6,1
89,3,seeker,10,23,0.4,0
89,4,.,15,26,0.6,0
89,4,.,10,23,0.4,0
89,4,.,17,30,0.5,1
89,4,.,7,18,0.5,1
89,4,.,17,27,0.6,1
89,4,.,5,28,0.5,1
89,4,.,5,14,0.6,1
89,4,.,6,16,0.5,1
89,4,.,11,30,0.5,1
89,4,.,6,21,0.6,1
89,4,.,12,22,0.5,0
89,4,.,14,29,0.4,0
89,4,.,16,30,0.6,1
89,4,.,14,24,0.6,1
89,4,.,9,30,0.4,1
89,4,.,14,30,0.5,1
89,4,.,12,26,0.4,1
89,4,.,5,30,0.4,1
89,4,.,13,20,0.6,1
89,4,.,10,29,0.6,1
89,4,.,7,14,0.4,0
89,4,.,17,21,0.4,0
89,4,.,16,28,0.5,0
89,4,.,11,28,0.4,1
89,4,.,7,16,0.6,1
89,4,.,16,30,0.4,0
89,4,.,9,15,0.6,0
89,4,.,15,30,0.4,0
89,4,.,6,27,0.4,0
89,4,.,10,23,0.5,1
89,4,.,8,21,0.6,1
89,4,.,9,29,0.5,1
89,4,.,11,23,0.6,1
89,4,.,15,30,0.5,0
89,4,.,13,30,0.4,0
89,4,.,8,27,0.4,1
89,4,.,12,30,0.6,1
89,4,.,13,28,0.5,1
89,4,.,8,18,0.5,1
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,5,averse,0,0,0,0
89,6,averse,11,30,0.5,1
89,6,averse,9,29,0.5,1
89,6,averse,15,30,0.5,0
89,6,averse,7,14,0.4,1
89,6,averse,17,27,0.6,0
89,6,averse,5,14,0.6,1
89,6,averse,8,18,0.5,1
89,6,averse,10,23,0.4,0
89,6,averse,9,30,0.4,1
89,6,averse,7,16,0.6,1
89,6,averse,8,21,0.6,1
89,6,averse,11,28,0.4,0
89,6,averse,5,28,0.5,1
89,6,averse,14,30,0.5,0
89,6,averse,17,21,0.4,0
89,6,averse,6,21,0.6,1
89,6,averse,16,30,0.4,0
89,6,averse,11,23,0.6,1
89,6,averse,8,27,0.4,1
89,6,averse,10,23,0.5,1
89,6,averse,12,26,0.4,0
89,6,averse,14,24,0.6,0
89,6,averse,6,16,0.5,1
89,6,averse,13,30,0.4,0
89,6,averse,7,18,0.5,1
89,6,averse,17,30,0.5,0
89,6,averse,6,27,0.4,1
89,6,averse,10,29,0.6,1
89,6,averse,5,30,0.4,1
89,6,averse,12,22,0.5,0
89,6,averse,15,30,0.4,0
89,6,averse,13,20,0.6,0
89,6,averse,9,15,0.6,0
89,6,averse,15,26,0.6,0
89,6,averse,16,30,0.6,0
89,6,averse,16,28,0.5,0
89,6,averse,13,28,0.5,0
89,6,averse,14,29,0.4,0
89,6,averse,12,30,0.6,1
90,1,.,8,21,0.6,1
90,1,.,12,0,0.6,0
90,1,.,17,0,0.4,0
90,1,.,14,30,0.5,1
90,1,.,30,0,0.6,1
90,1,.,12,0,0.5,0
90,1,.,29,0,0.4,1
90,1,.,7,18,0.5,1
90,1,.,21,0,0.4,1
90,1,.,27,0,0.6,1
90,1,.,10,23,0.4,1
90,1,.,9,0,0.6,0
90,1,.,6,16,0.5,1
90,1,.,11,28,0.4,1
90,1,.,14,0,0.6,0
90,1,.,16,28,0.5,0
90,1,.,0,23,0.6,1
90,1,.,7,0,0.6,0
90,1,.,30,0,0.5,1
90,1,.,5,0,0.5,0
90,1,.,16,30,0.6,1
90,1,.,17,21,0.4,0
90,1,.,12,30,0.6,1
90,1,.,7,0,0.4,0
90,1,.,20,0,0.4,1
90,1,.,30,0,0.6,1
90,1,.,16,0,0.6,0
90,1,.,0,15,0.6,1
90,1,.,17,0,0.5,0
90,1,.,5,0,0.6,0
90,1,.,0,30,0.5,1
90,1,.,9,0,0.5,0
90,1,.,13,0,0.5,0
90,1,.,10,23,0.5,1
90,1,.,14,0,0.4,1
90,1,.,0,26,0.6,1
90,1,.,6,27,0.4,1
90,1,.,8,0,0.5,0
90,1,.,14,24,0.6,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,2,seeker,0,0,0,0
90,3,seeker,7,14,0.4,0
90,3,seeker,8,27,0.4,1
90,3,seeker,6,27,0.4,1
90,3,seeker,11,30,0.5,1
90,3,seeker,10,23,0.4,0
90,3,seeker,13,20,0.6,1
90,3,seeker,7,18,0.5,1
90,3,seeker,16,30,0.6,1
90,3,seeker,5,30,0.4,1
90,3,seeker,14,30,0.5,1
90,3,seeker,12,30,0.6,1
90,3,seeker,15,30,0.4,0
90,3,seeker,11,23,0.6,1
90,3,seeker,6,21,0.6,1
90,3,seeker,7,16,0.6,1
90,3,seeker,8,21,0.6,1
90,3,seeker,8,18,0.5,1
90,3,seeker,9,30,0.4,1
90,3,seeker,5,28,0.5,1
90,3,seeker,15,26,0.6,1
90,3,seeker,13,28,0.5,1
90,3,seeker,6,16,0.5,1
90,3,seeker,16,30,0.4,0
90,3,seeker,17,30,0.5,0
90,3,seeker,9,15,0.6,1
90,3,seeker,17,27,0.6,0
90,3,seeker,12,26,0.4,0
90,3,seeker,11,28,0.4,1
90,3,seeker,10,29,0.6,1
90,3,seeker,13,30,0.4,1
90,3,seeker,12,22,0.5,1
90,3,seeker,5,14,0.6,1
90,3,seeker,16,28,0.5,0
90,3,seeker,9,29,0.5,1
90,3,seeker,14,29,0.4,0
90,3,seeker,10,23,0.5,1
90,3,seeker,17,21,0.4,0
90,3,seeker,15,30,0.5,0
90,3,seeker,14,24,0.6,1
90,4,.,16,30,0.4,0
90,4,.,11,23,0.6,1
90,4,.,5,28,0.5,1
90,4,.,8,21,0.6,1
90,4,.,5,14,0.6,1
90,4,.,9,29,0.5,1
90,4,.,8,27,0.4,1
90,4,.,13,30,0.4,0
90,4,.,7,16,0.6,1
90,4,.,14,30,0.5,1
90,4,.,14,29,0.4,0
90,4,.,8,18,0.5,1
90,4,.,13,28,0.5,0
